Year,Month,Day,EnergyUse,Temp,Humidity,dew,windspeed,windgust,solarradiation,solarenergy,uvindex,cloudcover,winddir
2019,1,1,2097.48,52.6,69.5,42.2,22.2,45,48.4,4.3,3,71,285.4
2019,1,2,4228.28,38.6,67.8,28.7,10,16.3,48,4.2,2,81.3,100.5
2019,1,3,4975.88,39.7,69.7,30.3,13.5,25.7,39.6,3.5,2,44.4,322.1
2019,1,4,4933.6,37.8,76.5,30.9,10.2,20.4,42.1,3.6,2,13.2,217.1
2019,1,5,4079.6,44.1,90.5,41.4,13.4,25.3,17.5,1.6,1,70.4,3.1
2019,1,6,4343.36,42.6,61.3,29.3,19,33.1,39.3,3.4,2,48.2,307.2
2019,1,7,5840.24,31,49.2,13.7,11,18.1,41.7,3.7,3,20.7,10.9
2019,1,8,4935.84,37.2,90.1,34.5,7.3,28.9,20.7,1.9,1,89.7,48.8
2019,1,9,4575.76,41.7,56.5,26.5,18.4,32.4,43.2,3.9,4,52.8,293.5
2019,1,10,5902.4,33.2,50.5,16.7,24.4,34.7,45.9,4.1,2,60.5,306.4
2019,1,11,6305.88,27.8,41.4,6.7,19.9,33,49.6,4.2,4,14.1,323.6
2019,1,12,6150.48,26.8,45.2,7.9,5.5,10.7,43.3,3.9,3,38.6,318.7
2019,1,13,6279.84,28.3,64.2,17,13.6,21,23.2,1.9,1,81.7,41.5
2019,1,14,6363.84,26.8,54.5,12.2,13.4,21.3,54.6,4.6,4,17.1,6.4
2019,1,15,6103.16,28.1,57.3,14.5,11.3,14.5,48.7,4.2,4,0.1,305.7
2019,1,16,6043.52,31.6,67.9,21.9,9.2,27.3,29.3,2.4,1,64,258.7
2019,1,17,6117.16,29.8,49.6,12.7,9.2,17.2,41.1,3.6,2,20.5,38
2019,1,18,5816.44,31.6,89.2,28.8,5.8,13.2,27.3,2.4,1,87.2,320.1
2019,1,19,5470.36,34.6,74.3,26.9,13.4,26.6,28.5,2.4,1,92.5,72.9
2019,1,20,5801.04,32.4,79.9,26.5,21.7,35.8,26.1,2.1,1,74.8,337.3
2019,1,21,8485.96,12.6,41.9,-6.6,22.9,37.6,63.7,5.5,4,8.2,305.8
2019,1,22,7392,21.1,46.7,3.2,14,21.9,65,5.6,5,0.3,291.7
2019,1,23,5400.92,36.9,61.1,24.5,13.8,34.4,53.1,4.5,4,57.8,188.1
2019,1,24,3563.28,51.6,85,47.2,23.8,35.6,11,1,1,91.3,208.9
2019,1,25,5124.28,33.9,47.8,15.5,18.3,26,59.8,5.2,5,39.8,274.8
2019,1,26,6038.48,27.4,50,10.7,8.1,17,61.9,5.2,4,38,190.7
2019,1,27,5164.04,36.4,60.9,23.3,14.7,29.1,55.6,5,3,46.6,215.2
2019,1,28,6085.52,28.4,47.9,10.9,10.4,19.2,68.7,5.9,3,0.3,1.2
2019,1,29,6167,31,76.3,24.2,11,20.8,32.4,2.8,1,71.4,155.3
2019,1,30,7184.8,19.9,50.7,4.2,25.1,42.1,61,5.1,5,15.4,271.1
2019,1,31,8397.22,8.8,42.3,-9.6,16.7,23,75.2,6.5,5,0.2,269.7
2019,2,1,8532.16,12.9,68.6,4.1,5.7,11.4,56.1,5,2,39.8,267.5
2019,2,2,7164.08,21.2,73.8,13.9,13.7,24.8,73.6,6.4,4,0.2,240.6
2019,2,3,5109.44,37.8,67.8,27.2,7.6,14.8,70.8,6.2,4,2.5,227.8
2019,2,4,4320.12,44,65.7,32.5,6.9,10.3,76.1,6.6,5,1,202.4
2019,2,5,3535,51.3,66.2,39.4,11,19.7,80.3,6.9,5,12.8,290.9
2019,2,6,4212.04,43.9,67.8,33.4,11,26.4,55.5,4.9,4,45.7,72.1
2019,2,7,4262.72,44.4,83.5,39.6,9.2,17.2,44.1,3.9,2,98.4,50.9
2019,2,8,4367.44,44.8,63.5,30.8,19.9,38.9,58.1,5,5,52.7,282.5
2019,2,9,5670,30.5,36.9,7,22.4,36.3,93.7,8,6,0,319.8
2019,2,10,6021.96,30.1,46.5,11.3,9.1,16.8,69.8,6,4,20.1,287.2
2019,2,11,5853.96,34.5,68.1,24.8,9,12.8,48.2,4.1,2,86.1,62.6
2019,2,12,5915.84,34.7,78.1,28.5,16.1,29.8,20.4,1.9,1,90,69.1
2019,2,13,5351.36,38.5,65.7,27.3,22.9,34.3,51.7,4.4,3,70.2,271.1
2019,2,14,5063.24,39.6,49.3,21.7,12.8,22.4,90.5,7.8,5,34.3,253.2
2019,2,15,3733.52,52,54.8,35.8,20.2,28,68,5.8,5,54,203
2019,2,16,4553.64,41.1,41.2,18.9,13.6,25.3,103.4,9,6,9.2,328.8
2019,2,17,5598.88,32.9,57.1,19,13.1,16.8,58.1,4.9,4,30.1,35.2
2019,2,18,5387.2,37.7,72.1,28.8,17.4,32.8,56.7,5,3,84,308.7
2019,2,19,6202.28,31.1,43.4,10.9,15.5,23,110.2,9.5,6,0.5,322.1
2019,2,20,6477.52,31,68.1,20.9,10.1,31.3,14.2,1.2,1,59.4,63.8
2019,2,21,4602.36,43,70,32.7,15.7,27.1,118.8,10.4,6,45,283.6
2019,2,22,4588.08,43.1,47.6,24.4,12.3,19.7,76.1,6.5,3,0.7,338.8
2019,2,23,5061.56,37.6,64.6,26.5,6.9,13,65.4,5.6,3,31.9,65.8
2019,2,24,4384.8,44.5,82.9,39.1,18.6,38,27.6,2.4,1,88.7,253.6
2019,2,25,4845.4,39.4,33.5,12.9,27.9,47.1,124.3,10.7,6,20.1,285.1
2019,2,26,5665.52,33.7,40.4,12,16,25.3,110.2,9.4,7,7.3,302
2019,2,27,6106.79,30.7,48.2,12.8,13.3,19.9,85.8,7.3,4,85.4,99
2019,2,28,5171.63,34.5,53.9,17.8,19.2,30.5,126.1,11,7,33.1,357.3
2019,3,1,5826.24,33.3,70.7,24.4,12.2,19,44.5,3.9,3,95.2,56.9
2019,3,2,5260.08,36.8,79.2,30.8,11.4,19.9,61.1,5.2,2,75.4,337.2
2019,3,3,4975.6,38.1,73.8,30.1,10.2,17.2,74,6.4,4,69.9,73.1
2019,3,4,5554.08,34.5,66.4,23.8,16,24.2,110.9,9.5,8,56,313.9
2019,3,5,7133,24.5,49.4,8,14.3,30.7,141,12.1,7,7.1,274.2
2019,3,6,7483,20.5,49.7,4.5,18.3,29.6,116.6,10.2,7,28.1,289.8
2019,3,7,7228.2,24,56.5,10.5,12.7,24.2,88.8,7.7,4,49.4,261.9
2019,3,8,6072.36,29.7,64,18.2,9,16.3,114.2,9.7,5,32.2,254.9
2019,3,9,4442.76,38,63.3,25.3,11.9,14.5,157.5,13.7,7,26.9,105.1
2019,3,10,4371.36,39.5,96.5,38.6,13.5,30,30.9,2.5,1,94.1,62.6
2019,3,11,3695.44,46.1,55.9,29.2,14.6,27.6,157.8,13.7,6,17.7,277.3
2019,3,12,4859.12,38,45.9,18.7,15.9,30.9,167,14.6,8,7.4,323.2
2019,3,13,4713.8,38.1,55.2,22.4,10.1,16.3,119.8,10.4,5,12.5,198.6
2019,3,14,3186.4,51.3,57,36.4,16.5,23.7,148.9,12.9,7,26.9,168
2019,3,15,1743,63.7,72.5,54.5,19.4,32.6,111.8,9.8,5,44.8,209.4
2019,3,16,3205.72,46,44.4,25.1,21.8,35.6,164.5,14.2,8,41.9,296.1
2019,3,17,4444.16,36.9,40,14.2,12.7,22.8,195.7,17,8,7.3,294.5
2019,3,18,4955.16,36.4,44.2,16,10.8,18.3,146.9,12.8,7,46.7,314.6
2019,3,19,4539.92,38.3,48.2,18.4,7.5,18.1,174.2,15.1,7,15.7,320.5
2019,3,20,4119.92,40.5,62,26.4,13.5,20.6,168.7,14.4,7,5.5,169.7
2019,3,21,4435.48,44.4,89.2,41.3,17,35.1,22.3,2,1,92.6,80.9
2019,3,22,4381.02,42.9,79,36.2,20.2,36.1,93.8,8.2,5,81.2,308.9
2019,3,23,4161.36,41.5,41.4,17.9,21.4,34.1,215.3,18.7,8,22.2,296.3
2019,3,24,3551.1,47.6,31.5,18.1,15.8,44.7,189.2,16.5,8,3.8,246.8
2019,3,25,2930.06,47.8,53.1,30.8,10.9,19.7,45.7,4,1,87.4,349.6
2019,3,26,2259.04,39.5,31,9.3,16.1,25.3,220.9,19.3,8,11,3.7
2019,3,27,2466.38,37.8,38.7,14,13,19.7,209.3,18.1,8,0.1,91.8
2019,3,28,3786.16,42.8,59.9,28.1,11.1,21.9,199.9,17.2,8,6.9,190.5
2019,3,29,3926.02,51.6,68.3,41.4,7.9,17.4,65.9,5.7,3,86.2,208.9
2019,3,30,3678.64,60,59.3,44,19.4,29.2,177.9,15.3,8,32.1,171.9
2019,3,31,2886.1,53.3,63.6,40.9,17.2,28.6,65.6,5.5,5,59.5,262.5
2019,4,1,4575.48,37.8,39.1,14.5,17.6,25.6,233.2,20.2,9,0.2,308.1
2019,4,2,4194.54,39.9,56.8,25.2,14.8,24.6,138.8,12,6,22.3,107.9
2019,4,3,2915.64,51.2,46.7,27.2,27.3,39.1,228.2,19.7,8,5.5,280.7
2019,4,4,2834.16,51,32,21.7,14.1,21.3,228.4,19.5,8,5.5,318.3
2019,4,5,3533.46,40.8,59.1,25.6,13.3,23.5,56.5,4.6,2,80.3,73.3
2019,4,6,2582.16,50.7,77.7,42.8,7.9,15.2,226.3,19.5,8,57.9,337.9
2019,4,7,2138.22,56.4,63.7,43.2,15.3,23,184.3,15.9,7,16.4,170.8
2019,4,8,1924.44,65.1,70.6,53.8,14.1,29.1,165.1,14.2,8,60,234.7
2019,4,9,1958.46,56.7,76.5,48.9,16.6,26.4,190.9,16.4,7,36.7,99.2
2019,4,10,3087.84,51,57.3,34.9,16.5,23.6,234.3,20.1,10,21.4,335.3
2019,4,11,4221,44.9,45.9,24.8,12.2,19.2,151.6,13.2,8,69.6,81.2
2019,4,12,2408.7,57.1,63.2,44,17.8,32,156.8,13.5,7,79.9,158.8
2019,4,13,1505.28,66,78,58.2,12.5,30.9,155,13.4,8,48.8,206.7
2019,4,14,1856.82,64,91.7,61.4,13.5,23.9,58.2,5.1,2,67.2,171.3
2019,4,15,2632.56,56.4,70,46,25.4,42.3,94.5,8.1,4,72.3,269.5
2019,4,16,2958.9,51.5,39.6,26.6,18,26.6,247.1,21.3,9,28.8,293
2019,4,17,2722.44,53.3,51.7,35.2,13.5,19.7,175.3,15.1,6,92.2,94.5
2019,4,18,2020.2,62.6,63.8,49.7,16.8,29,167.2,14.4,8,57.6,155.5
2019,4,19,1722.84,68.9,76.5,61.1,20.4,34.8,105.4,8.9,5,60.7,187.1
2019,4,20,1759.38,65.2,82.3,59.2,17.9,32.9,100.5,8.7,6,54.8,170.1
2019,4,21,1751.4,59,72.9,49.6,10.8,19.2,159.1,13.8,7,60.1,247.3
2019,4,22,2112.18,58.8,73.5,50.2,16.9,26.2,108.9,9.4,5,51.8,348
2019,4,23,1997.1,64.9,57.9,48.1,13.5,19.7,241.1,20.8,9,15.2,244.2
2019,4,24,1882.02,64.8,49.4,44.5,14.9,23.9,260.9,22.5,9,11,292.8
2019,4,25,2595.6,56.2,65.5,44.6,10,18.3,142,12.3,7,34.7,96.2
2019,4,26,2693.88,56.9,89.2,53.6,13.5,35.1,49.8,4.2,3,85.4,118.5
2019,4,27,1999.2,56.5,42.6,32.9,22.8,40.1,198.7,17.1,7,31.2,282.1
2019,4,28,2924.04,51.5,69.9,41.7,14.8,28.2,111.1,9.4,7,70.2,30.7
2019,4,29,3369.24,49.2,55.9,33,13.4,19.7,243.5,21.1,9,29.4,141.5
2019,4,30,2551.92,56.7,83.6,51.2,11.3,24.2,110.5,9.6,4,80.6,97
2019,5,1,2878.26,53.2,82.4,47.8,12.2,26.8,66.7,5.8,2,96.3,101.1
2019,5,2,2199.96,60.8,84,55,13.4,20.8,239.9,20.9,9,66.6,94.8
2019,5,3,2646,53.6,90.6,50.9,10,20.1,79.3,6.9,3,89.9,76.3
2019,5,4,1806.42,61.4,84.8,56.5,9.7,22.6,150.6,13,7,82.4,75.1
2019,5,5,2422.14,55.1,95.6,53.9,15.7,27.3,28.7,2.5,1,96.2,54.2
2019,5,6,2041.62,60.2,73.8,51.2,12.6,23.5,227.6,19.6,9,62.6,27.1
2019,5,7,1913.52,61.4,76.8,53.6,12.4,29.8,235.7,20.3,9,59,203.9
2019,5,8,2071.44,61.9,78.2,54.6,9.9,18.1,164.8,14.1,9,66.7,70.7
2019,5,9,2439.78,55.1,82.5,49.7,12.7,23.7,72.9,6.2,3,90,90.8
2019,5,10,1722,65.9,81.6,59.7,15.9,35.6,134.3,11.6,7,73.7,197.9
2019,5,11,1479.24,62.7,68.9,51,12.5,19.7,236,20.4,9,52.2,345.5
2019,5,12,2903.46,48.9,93.2,47,19.2,34.1,31.6,2.6,1,92.8,72.8
2019,5,13,3018.12,46.1,95.2,44.8,12.1,26.6,54.3,4.7,3,90.4,60
2019,5,14,2044.98,48.9,85.7,44.5,13.5,23,98.3,8.6,4,85.9,291.8
2019,5,15,1768.62,56.7,60.1,41.7,12.4,27.1,247.9,21.4,10,25.9,305.2
2019,5,16,1777.44,63.2,56.8,46,12.5,19.9,293.1,25.6,10,37.6,297
2019,5,17,2029.44,66.8,69.5,55.7,12.5,31.5,179.7,15.6,7,28.6,245.4
2019,5,18,1428.84,66.3,60.7,50.7,9.7,14.8,296.1,25.6,9,15.2,321.6
2019,5,19,1609.02,70.3,74,61.2,14.8,33.3,265.9,22.8,9,29.6,175.8
2019,5,20,2869.44,76.8,63.5,62.3,15.7,28.4,203.8,17.6,7,31.3,247.3
2019,5,21,2209.62,63.9,45.5,41.7,16.1,25,303.6,26.1,10,10.2,325.2
2019,5,22,1788.78,62.7,47.1,41,9.9,16.1,286.9,24.8,9,1.7,310
2019,5,23,1892.1,64.5,73,55.4,13.4,28.6,154.1,13.3,7,40.7,195
2019,5,24,1452.36,70.7,58,54.1,19.3,31.1,312.9,26.9,9,12.7,323.9
2019,5,25,1488.48,63.1,66.8,51.5,13.4,22.6,200.8,17.3,6,41.3,171.1
2019,5,26,1675.38,71,75.8,62.2,11.2,27.3,244.6,21.2,9,48.6,261.6
2019,5,27,1472.1,72.4,58.4,55.9,10.2,15.9,261,22.5,9,38.3,337.9
2019,5,28,2360.82,68.1,81.8,62.2,12.3,31.5,77.7,6.7,4,41.6,186.1
2019,5,29,2346.12,70.7,80.6,64.1,22,32.8,153.5,13.3,6,51.9,317.1
2019,5,30,2214.24,66.7,92,64.1,9.3,27.7,157.8,13.6,8,71.1,148.3
2019,5,31,1812.3,71.5,72.2,61.1,9.2,23,262.9,22.7,9,12.6,295.7
2019,6,1,1495.2,70.1,70.5,59.4,8.8,11.6,233.8,20.1,7,5.6,154.7
2019,6,2,1661.52,70.1,74.6,61.1,13.4,29.8,235.9,20.3,8,26.9,264
2019,6,3,1375.92,62.5,56,44.5,14.7,23,299.2,25.9,10,12,303.6
2019,6,4,1459.08,60.9,51.7,41.5,11.4,19,313.4,27,9,0.4,271.3
2019,6,5,2145.78,71.8,66.6,59.7,14.9,27.7,213.5,18.4,8,29.5,204.9
2019,6,6,2287.74,75.3,74.1,65.5,11.1,19.9,254,21.9,9,43.4,296.6
2019,6,7,1635.06,71.5,66.7,59.4,6.8,12.8,174.3,15,5,7.9,11.7
2019,6,8,1280.16,69.4,63.8,54.9,20.5,27.7,257,22.1,9,0.5,79.8
2019,6,9,1094.94,66,60.2,50.7,16.4,28.9,311.3,26.8,10,4.5,79
2019,6,10,2342.76,65.9,91.9,63.5,14.4,21.7,78.5,6.7,4,95.3,73.2
2019,6,11,1648.92,70.1,65.6,56.2,18.2,30.1,290,25,9,34.2,329.2
2019,6,12,1540.56,65,55.3,48.1,14.4,23,268.4,23.1,8,13.9,111.7
2019,6,13,1852.62,62.1,85.3,57.5,17.9,28.4,129.2,11,5,84.3,66.4
2019,6,14,1386,64.3,64.7,50.5,17,25.3,246.5,21.3,8,20,267.9
2019,6,15,1231.44,68.8,57.8,52.3,19.4,27.4,290.5,25.1,9,7.2,215.9
2019,6,16,1779.54,73.3,71.4,63,20.5,28.9,196,16.9,7,43.3,217.6
2019,6,17,2384.34,72.4,85.5,67.5,6.8,17.9,139.5,12.1,5,50.1,344.2
2019,6,18,2612.82,72,92.7,69.7,10,23.3,108.6,9.3,4,76.9,125.4
2019,6,19,2698.5,70.3,96.2,69.2,8.9,18.3,50.1,4.2,2,93,77.5
2019,6,20,2485.14,72.6,93.1,70.4,10.9,20.8,120.9,10.4,5,71.7,202.5
2019,6,21,1614.9,71.9,72.6,61.4,21.2,29,193.4,16.9,8,44.3,314.3
2019,6,22,1283.52,71.1,53.8,52.3,16.8,25,271.8,23.2,9,20.3,321.6
2019,6,23,1349.88,72.4,50.9,52.2,11.1,18.3,301.5,25.9,9,0.1,297.3
2019,6,24,2253.72,74.1,61.7,59.1,8.7,15,201.5,17.1,8,3.5,157.4
2019,6,25,2633.82,77.6,73.9,67.7,10.2,43.6,168.8,14.6,6,42.3,255.9
2019,6,26,2178.54,78.9,56.5,61.2,8.9,14.8,298.5,25.8,9,7.6,293.1
2019,6,27,2275.14,80.6,56.7,62.1,9.9,16.6,284.1,24.5,9,10.8,324.5
2019,6,28,2318.4,78.5,64.9,64.4,12.9,11.6,250,21.7,9,11.9,71.9
2019,6,29,2047.5,76.2,81.7,69.4,18.9,40.8,216.5,18.7,8,8.3,257
2019,6,30,1635.9,76.4,62.5,61,17.1,27.8,280,24.3,9,14.1,314.7
2019,7,1,1709.4,73.5,55.5,55.9,7.8,16.1,296.2,25.6,9,1.2,307.2
2019,7,2,2350.74,77.2,66.2,64.1,10.4,22.8,228.4,19.8,8,12.8,257.6
2019,7,3,2757.72,77.9,78.4,70.3,9.9,21.9,157.7,13.5,8,43.3,307.8
2019,7,4,1960.98,80.2,70.1,68,12.2,21.3,282.7,24.4,9,12,113.4
2019,7,5,2455.32,77.6,85.4,72.6,13.1,18.3,169,14.6,7,59.6,111
2019,7,6,2538.9,77.6,89,73.8,12.2,21.3,128.8,11.1,6,62.5,223.3
2019,7,7,1851.78,76.8,80.6,69.9,11.4,20.8,190.6,16.5,7,41.3,88.4
2019,7,8,2430.54,71.5,83.5,66,8.8,17.2,139.3,12,7,61.2,61.2
2019,7,9,2104.2,76.1,72.5,65.5,6.8,13.9,258,22.3,9,7.7,307.2
2019,7,10,2509.08,78.5,70.6,67.4,10,16.8,177.4,15.1,6,21.3,229.7
2019,7,11,2774.94,74.7,81.3,68.3,10.9,24.8,112.9,9.6,6,43.4,173.8
2019,7,12,2042.46,77.9,73.5,67.5,14.8,20.8,253.1,21.9,9,50.2,296.4
2019,7,13,1682.94,76.7,66.1,63.9,9.9,16.8,295.6,25.3,10,10,286
2019,7,14,1839.18,79.5,62.7,64.7,12.4,22.4,226.2,19.4,7,6.6,294.3
2019,7,15,2066.82,75.3,60.8,59.8,8.9,16.1,292.4,25.3,9,0.1,305.1
2019,7,16,2290.26,79.4,63.5,65,9.3,17.2,267.9,23.2,8,3.8,229.9
2019,7,17,3117.24,82.5,73.5,72.4,11.5,32.9,198,17.2,7,25.5,212.3
2019,7,18,3365.04,77.2,90.7,74.1,6.6,15.2,114.4,9.8,7,83.7,115.3
2019,7,19,2498.58,81.7,78.5,73.5,11.1,19.7,230.5,20,8,57.1,241.7
2019,7,20,2601.06,87.3,66.1,73.8,9.9,20.8,258.2,22,8,11.7,262.8
2019,7,21,2787.12,88,65.4,74.4,12.5,24.6,264.9,22.9,8,9.6,278
2019,7,22,3081.12,79.6,79.3,71.9,15.3,43.2,215.6,18.4,9,32.4,220.8
2019,7,23,2491.02,70.7,89.3,67.2,10.9,30,82,7.2,3,75.7,354.6
2019,7,24,1911.42,73.5,70.8,61.8,8.1,20.8,245.5,21.3,8,29.5,348.7
2019,7,25,1944.6,74.7,64.9,60.6,7.9,12.8,270.2,23.2,9,4.2,355.4
2019,7,26,1966.44,75.7,63.2,60.9,6.8,9.4,233.9,20.1,9,2.8,359.2
2019,7,27,1724.52,76.8,65.9,63.5,8.7,13.6,242.3,21,8,9.5,198.5
2019,7,28,1879.5,79.2,66.4,65.9,9.1,21.5,261.1,22.6,9,6.5,235.9
2019,7,29,2588.04,82.3,63.8,67.9,9.1,19.5,228.5,19.9,9,5.4,253.5
2019,7,30,2876.58,82.9,65.2,69,12.3,21.5,242.7,20.8,9,9.7,208.3
2019,7,31,2774.1,75.3,80.1,68.5,9.9,50.6,125.6,11,6,25.4,282.6
2019,8,1,2350.32,76.6,72.2,66.1,9,14.8,221.6,18.9,9,22.9,46.7
2019,8,2,1986.18,75.4,74,65.8,12.3,20.8,185.4,15.9,7,7.1,160.4
2019,8,3,2011.38,77,77.6,68.7,7.8,15,220.9,19,9,33.8,180.6
2019,8,4,1949.64,79.6,65,65.3,8.1,13,239.2,20.7,8,12.3,344.4
2019,8,5,2281.02,76.2,67.8,64.4,9.6,14.5,208.5,18.1,7,9.4,31.3
2019,8,6,2688.84,76,83.4,70.2,14.3,17.9,146.5,12.9,6,48.3,158.1
2019,8,7,2849.28,74.4,87.4,70.1,13.9,29.4,145.5,12.5,8,63.9,152.5
2019,8,8,2477.58,74.7,81.7,68.3,11.1,27.7,207.5,17.8,9,62.7,238.6
2019,8,9,2037.84,75.6,64.8,61.8,11.4,23,246.4,21.3,8,15.5,289.6
2019,8,10,1498.56,72.6,57.9,56,13.6,21.7,246.8,21.4,8,14.3,306.6
2019,8,11,1338.54,71.1,58.9,54.5,10.1,18.6,244.7,21.2,9,3.4,298.6
2019,8,12,1942.92,73.9,62.3,59.1,11.2,20.8,249.6,21.5,8,1.7,236.7
2019,8,13,2947.56,75.1,82,69.1,10.1,21.7,70.8,6.1,3,65.2,196
2019,8,14,2855.58,74.5,89.8,71.3,9.8,14.5,82.4,7,5,66.3,69.5
2019,8,15,2288.16,74.6,79,66.9,12.2,18.3,217.3,18.9,8,37.1,94.6
2019,8,16,2109.24,75.2,80.9,68.6,10.8,17.9,140.8,12.2,7,77.8,102
2019,8,17,2230.2,79,80.7,72,7.8,14.1,172.8,15,7,59.6,115.9
2019,8,18,2380.14,79.1,82.1,72.7,9.7,28.9,171,14.7,8,26.1,188.3
2019,8,19,2693.04,78.6,79.2,71,10.8,21,186,16.1,7,33.8,240.7
2019,8,20,2634.66,79,75.1,69.7,10.1,15.4,203.8,17.7,8,11.3,134.2
2019,8,21,3014.34,79.2,80.9,72.2,11.5,29.8,171,14.8,8,38.3,208.9
2019,8,22,2695.98,79.6,75.5,70,9.1,19.9,215.9,18.7,8,29.4,261.2
2019,8,23,2516.22,68.3,84.5,63.3,8.8,22.6,56.5,5,2,44.5,344.6
2019,8,24,1298.22,67.1,61.9,52.5,11,20.1,217.2,18.7,9,40.3,3
2019,8,25,1452.78,66.3,70.9,56.1,15.7,26.2,198.3,17.2,9,45.1,52.8
2019,8,26,1521.66,64.5,74.3,55.5,11,19.9,199.3,17.1,8,36.3,57.4
2019,8,27,2002.98,64.9,81.7,58.8,7.6,13.9,111.8,9.7,4,12.1,74.5
2019,8,28,2433.9,71.2,84.4,66,7.6,13.4,126.8,11.1,5,65.4,44.2
